submission_date,Week,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,,,State,Week no.,Total new Covid Cases
7/12/2021,28,PA,"1,214,320","1,016,579","197,741",133,14,"27,750",,,1,8,7/13/2021 14:26,Agree,Not agree,,,,,
7/11/2021,28,PA,"1,214,187","1,016,460","197,727",178,25,"27,749",,,4,0,7/12/2021 14:22,Agree,Not agree,,,,,
7/10/2021,28,PA,"1,214,009","1,016,307","197,702",236,72,"27,745",,,8,0,7/12/2021 13:16,Agree,Not agree,,,,,
7/9/2021,28,PA,"1,213,773","1,016,143","197,630",230,54,"27,737",,,8,-1,7/10/2021 14:17,Agree,Not agree,,,,,
7/8/2021,27,PA,"1,213,543","1,015,967","197,576",222,63,"27,729",,,11,8,7/9/2021 13:56,Agree,Not agree,,,,,
7/7/2021,27,PA,"1,213,321","1,015,808","197,513",186,57,"27,718",,,10,-2,7/8/2021 14:26,Agree,Not agree,,,,,
7/6/2021,27,PA,"1,213,135","1,015,679","197,456",116,16,"27,708",,,1,1,7/7/2021 14:48,Agree,Not agree,,,,,
7/5/2021,27,PA,"1,213,019","1,015,579","197,440",98,31,"27,707",,,0,10,7/6/2021 13:52,Agree,Not agree,,,,,
7/4/2021,27,PA,"1,212,921","1,015,512","197,409",145,30,"27,707",,,2,0,7/5/2021 14:30,Agree,Not agree,,,,,
7/3/2021,27,PA,"1,212,776","1,015,397","197,379",215,62,"27,705",,,10,0,7/5/2021 13:25,Agree,Not agree,,,,,
7/2/2021,27,PA,"1,212,561","1,015,244","197,317",304,37,"27,695",,,8,-25,7/3/2021 13:44,Agree,Not agree,,,,,
7/1/2021,26,PA,"1,212,257","1,014,977","197,280",186,31,"27,687",,,9,10,7/2/2021 13:55,Agree,Not agree,,,,,
6/30/2021,26,PA,"1,212,071","1,014,822","197,249",202,45,"27,678",,,8,3,7/1/2021 14:29,Agree,Not agree,,,,,
6/29/2021,26,PA,"1,211,869","1,014,665","197,204",162,40,"27,670",,,13,8,6/30/2021 14:11,Agree,Not agree,,,,,
6/28/2021,26,PA,"1,211,707","1,014,543","197,164",104,28,"27,657",,,3,21,6/29/2021 14:25,Agree,Not agree,,,,,
6/27/2021,26,PA,"1,211,603","1,014,467","197,136",121,16,"27,654",,,11,0,6/28/2021 15:02,Agree,Not agree,,,,,
6/26/2021,26,PA,"1,211,482","1,014,362","197,120",183,26,"27,643",,,7,0,6/28/2021 13:23,Agree,Not agree,,,,,
6/25/2021,26,PA,"1,211,299","1,014,205","197,094",258,43,"27,636",,,24,3,6/26/2021 14:17,Agree,Not agree,,,,,
6/24/2021,25,PA,"1,211,041","1,013,990","197,051",221,72,"27,612",,,0,-4,6/25/2021 15:01,Agree,Not agree,,,,,
6/23/2021,25,PA,"1,210,820","1,013,841","196,979",174,40,"27,612",,,8,-31,6/24/2021 15:16,Agree,Not agree,,,,,
6/22/2021,25,PA,"1,210,646","1,013,707","196,939",177,15,"27,604",,,34,30,6/23/2021 15:24,Agree,Not agree,,,,,
6/21/2021,25,PA,"1,210,469","1,013,545","196,924",129,33,"27,570",,,1,-7,6/22/2021 14:36,Agree,Not agree,,,,,
6/20/2021,25,PA,"1,210,340","1,013,449","196,891",207,38,"27,569",,,9,0,6/21/2021 16:43,Agree,Not agree,,,,,
6/19/2021,25,PA,"1,210,133","1,013,280","196,853",204,37,"27,560",,,7,0,6/18/2021 13:48,Agree,Not agree,,,,,
6/18/2021,25,PA,"1,209,929","1,013,113","196,816",204,37,"27,553",,,7,0,6/18/2021 13:48,Agree,Not agree,,,,,
6/17/2021,24,PA,"1,209,725","1,012,946","196,779",277,14,"27,546",,,15,9,6/18/2021 13:48,Agree,Not agree,,,,,
6/16/2021,24,PA,"1,209,448","1,012,683","196,765",312,92,"27,531",,,17,-43,6/17/2021 14:38,Agree,Not agree,,,,,
6/15/2021,24,PA,"1,209,136","1,012,463","196,673",453,183,"27,514",,,24,15,6/16/2021 15:10,Agree,Not agree,,,,,
6/14/2021,24,PA,"1,208,683","1,012,193","196,490",170,63,"27,490",,,33,32,6/15/2021 14:44,Agree,Not agree,,,,,
6/13/2021,24,PA,"1,208,513","1,012,086","196,427",226,51,"27,457",,,0,0,6/14/2021 15:07,Agree,Not agree,,,,,
6/12/2021,24,PA,"1,208,287","1,011,911","196,376",412,104,"27,457",,,0,-25,6/13/2021 13:40,Agree,Not agree,,,,,
6/11/2021,24,PA,"1,207,875","1,011,603","196,272",380,115,"27,457",,,19,7,6/12/2021 14:13,Agree,Not agree,,,,,
6/10/2021,23,PA,"1,207,495","1,011,338","196,157",560,293,"27,438",,,21,18,6/11/2021 14:20,Agree,Not agree,,,,,
6/9/2021,23,PA,"1,206,935","1,011,071","195,864",496,166,"27,417",,,22,-45,6/10/2021 14:48,Agree,Not agree,,,,,
6/8/2021,23,PA,"1,206,439","1,010,741","195,698",450,140,"27,395",,,35,28,6/9/2021 14:26,Agree,Not agree,,,,,
6/7/2021,23,PA,"1,205,989","1,010,431","195,558",297,52,"27,360",,,6,5,6/8/2021 15:05,Agree,Not agree,,,,,
6/6/2021,23,PA,"1,205,692","1,010,186","195,506",402,81,"27,354",,,5,3,6/7/2021 14:36,Agree,Not agree,,,,,
6/5/2021,23,PA,"1,205,290","1,009,865","195,425",488,96,"27,349",,,24,19,6/6/2021 13:36,Agree,Not agree,,,,,
6/4/2021,23,PA,"1,204,802","1,009,473","195,329",703,254,"27,325",,,30,-32,6/5/2021 13:49,Agree,Not agree,,,,,
6/3/2021,22,PA,"1,204,099","1,009,024","195,075",656,212,"27,295",,,36,30,6/4/2021 14:56,Agree,Not agree,,,,,
6/2/2021,22,PA,"1,203,443","1,008,580","194,863",580,119,"27,259",,,45,-2,6/3/2021 15:22,Agree,Not agree,,,,,
6/1/2021,22,PA,"1,202,863","1,008,119","194,744",684,272,"27,214",,,0,-7,6/2/2021 14:35,Agree,Not agree,,,,,
5/31/2021,22,PA,"1,202,179","1,007,707","194,472",315,60,"27,214",,,5,3,6/1/2021 15:18,Agree,Not agree,,,,,
5/30/2021,22,PA,"1,201,864","1,007,452","194,412",489,92,"27,209",,,6,5,5/31/2021 13:43,Agree,Not agree,,,,,
5/29/2021,22,PA,"1,201,375","1,007,055","194,320",832,213,"27,203",,,16,-39,5/30/2021 13:32,Agree,Not agree,,,,,
5/28/2021,22,PA,"1,200,543","1,006,436","194,107","1,007",375,"27,187",,,24,14,5/29/2021 13:33,Agree,Not agree,,,,,
5/27/2021,21,PA,"1,199,536","1,005,804","193,732",941,214,"27,163",,,40,32,5/28/2021 13:29,Agree,Not agree,,,,,
5/26/2021,21,PA,"1,198,595","1,005,077","193,518","1,127",354,"27,123",,,38,-40,5/27/2021 13:41,Agree,Not agree,,,,,
5/25/2021,21,PA,"1,197,468","1,004,304","193,164",906,399,"27,085",,,42,-8,5/26/2021 13:48,Agree,Not agree,,,,,
5/24/2021,21,PA,"1,196,562","1,003,797","192,765",693,85,"27,043",,,1,1,5/25/2021 14:17,Agree,Not agree,,,,,
5/23/2021,21,PA,"1,195,869","1,003,189","192,680",856,276,"27,042",,,13,10,5/24/2021 13:46,Agree,Not agree,,,,,
5/22/2021,21,PA,"1,195,013","1,002,609","192,404","1,658",395,"27,029",,,39,11,5/23/2021 13:37,Agree,Not agree,,,,,
5/21/2021,21,PA,"1,193,355","1,001,346","192,009","1,823",474,"26,990",,,25,5,5/22/2021 18:59,Agree,Not agree,,,,,
5/20/2021,20,PA,"1,191,532","999,997","191,535","1,430",609,"26,965",,,40,12,5/21/2021 14:08,Agree,Not agree,,,,,
5/19/2021,20,PA,"1,190,102","999,176","190,926","1,257",308,"26,925",,,54,-24,5/20/2021 15:08,Agree,Not agree,,,,,
5/18/2021,20,PA,"1,188,845","998,227","190,618","1,730",630,"26,871",,,38,25,5/19/2021 14:37,Agree,Not agree,,,,,
5/17/2021,20,PA,"1,187,115","997,127","189,988",872,138,"26,833",,,17,17,5/18/2021 14:26,Agree,Not agree,,,,,
5/16/2021,20,PA,"1,186,243","996,393","189,850","1,111",187,"26,816",,,67,58,5/17/2021 14:13,Agree,Not agree,,,,,
5/15/2021,20,PA,"1,185,132","995,469","189,663","2,210",656,"26,749",,,25,2,5/16/2021 13:46,Agree,Not agree,,,,,
5/14/2021,20,PA,"1,182,922","993,915","189,007","1,643",292,"26,724",,,27,-37,5/15/2021 13:54,Agree,Not agree,,,,,
5/13/2021,19,PA,"1,181,279","992,564","188,715","2,028",398,"26,697",,,38,26,5/14/2021 14:07,Agree,Not agree,,,,,
5/12/2021,19,PA,"1,179,251","990,934","188,317","2,179",663,"26,659",,,52,-46,5/13/2021 14:28,Agree,Not agree,,,,,
5/11/2021,19,PA,"1,177,072","989,418","187,654","2,385",716,"26,607",,,57,41,5/12/2021 14:33,Agree,Not agree,,,,,
5/10/2021,19,PA,"1,174,687","987,749","186,938","1,023",178,"26,550",,,7,6,5/11/2021 13:53,Agree,Not agree,,,,,
5/9/2021,19,PA,"1,173,664","986,904","186,760","1,376",191,"26,543",,,11,-19,5/10/2021 14:15,Agree,Not agree,,,,,
5/8/2021,19,PA,"1,172,288","985,719","186,569","2,610",857,"26,532",,,38,26,5/9/2021 13:43,Agree,Not agree,,,,,
5/7/2021,19,PA,"1,169,678","983,966","185,712","2,986",461,"26,494",,,47,-52,5/8/2021 13:45,Agree,Not agree,,,,,
5/6/2021,18,PA,"1,166,692","981,441","185,251","2,476",521,"26,447",,,57,34,5/7/2021 13:36,Agree,Not agree,,,,,
5/5/2021,18,PA,"1,164,216","979,486","184,730","2,597",568,"26,390",,,56,-52,5/6/2021 14:14,Agree,Not agree,,,,,
5/4/2021,18,PA,"1,161,619","977,457","184,162","3,133",720,"26,334",,,58,18,5/5/2021 14:14,Agree,Not agree,,,,,
5/3/2021,18,PA,"1,158,486","975,044","183,442","1,728",339,"26,276",,,1,-2,5/4/2021 14:00,Agree,Not agree,,,,,
5/2/2021,18,PA,"1,156,758","973,655","183,103","2,653",794,"26,275",,,22,12,5/3/2021 13:58,Agree,Not agree,,,,,
5/1/2021,18,PA,"1,154,105","971,796","182,309","3,100",526,"26,253",,,35,21,5/2/2021 14:13,Agree,Not agree,,,,,
4/30/2021,18,PA,"1,151,005","969,222","181,783","4,327","1,373","26,218",,,39,-34,5/1/2021 13:43,Agree,Not agree,,,,,
4/29/2021,17,PA,"1,146,678","966,268","180,410","3,322",615,"26,179",,,50,29,4/30/2021 13:40,Agree,Not agree,,,,,
4/28/2021,17,PA,"1,143,356","963,561","179,795","3,686",810,"26,129",,,57,-71,4/29/2021 13:47,Agree,Not agree,,,,,
4/27/2021,17,PA,"1,139,670","960,685","178,985","3,333",899,"26,072",,,84,63,4/28/2021 15:20,Agree,Not agree,,,,,
4/26/2021,17,PA,"1,136,337","958,251","178,086","1,881",289,"25,988",,,0,0,4/27/2021 13:56,Agree,Not agree,,,,,
4/25/2021,17,PA,"1,134,456","956,659","177,797","3,162",662,"25,988",,,5,-1,4/26/2021 13:45,Agree,Not agree,,,,,
4/24/2021,17,PA,"1,131,294","954,159","177,135","4,164",950,"25,983",,,45,-38,4/25/2021 13:42,Agree,Not agree,,,,,
4/23/2021,17,PA,"1,127,130","950,945","176,185","4,188",846,"25,938",,,59,20,4/24/2021 14:22,Agree,Not agree,,,,,
4/22/2021,16,PA,"1,122,942","947,603","175,339","4,192",832,"25,879",,,52,35,4/23/2021 13:57,Agree,Not agree,,,,,
4/21/2021,16,PA,"1,118,750","944,243","174,507","4,602","1,024","25,827",,,60,-86,4/22/2021 13:56,Agree,Not agree,,,,,
4/20/2021,16,PA,"1,114,148","940,665","173,483","4,577","1,707","25,767",,,77,53,4/21/2021 14:12,Agree,Not agree,,,,,
4/19/2021,16,PA,"1,109,571","937,795","171,776","1,914",101,"25,690",,,2,2,4/20/2021 14:59,Agree,Not agree,,,,,
4/18/2021,16,PA,"1,107,657","935,982","171,675","3,761",613,"25,688",,,27,18,4/19/2021 15:04,Agree,Not agree,,,,,
4/17/2021,16,PA,"1,103,896","932,834","171,062","5,114","1,029","25,661",,,39,12,4/18/2021 13:41,Agree,Not agree,,,,,
4/16/2021,16,PA,"1,098,782","928,749","170,033","5,650",952,"25,622",,,56,-25,4/17/2021 13:58,Agree,Not agree,,,,,
4/15/2021,15,PA,"1,093,132","924,051","169,081","5,060","1,436","25,566",,,44,36,4/16/2021 14:12,Agree,Not agree,,,,,
4/14/2021,15,PA,"1,088,072","920,427","167,645","5,730","2,506","25,522",,,50,-52,4/15/2021 13:58,Agree,Not agree,,,,,
4/13/2021,15,PA,"1,082,342","917,203","165,139","6,638","2,423","25,472",,,66,57,4/14/2021 14:34,Agree,Not agree,,,,,
4/12/2021,15,PA,"1,075,704","912,988","162,716","3,088",297,"25,406",,,1,-4,4/13/2021 14:00,Agree,Not agree,,,,,
4/11/2021,15,PA,"1,072,616","910,197","162,419","3,362",826,"25,405",,,3,0,4/12/2021 13:39,Agree,Not agree,,,,,
4/10/2021,15,PA,"1,069,254","907,661","161,593","4,882",565,"25,402",,,40,21,4/11/2021 13:50,Agree,Not agree,,,,,
4/9/2021,15,PA,"1,064,372","903,344","161,028","5,048",976,"25,362",,,35,-41,4/10/2021 13:45,Agree,Not agree,,,,,
4/8/2021,14,PA,"1,059,324","899,272","160,052","4,746",875,"25,327",,,42,31,4/9/2021 14:11,Agree,Not agree,,,,,
4/7/2021,14,PA,"1,054,578","895,401","159,177","4,643","1,430","25,285",,,48,-38,4/8/2021 13:46,Agree,Not agree,,,,,
4/6/2021,14,PA,"1,049,935","892,188","157,747","4,255","1,094","25,237",,,37,26,4/7/2021 14:25,Agree,Not agree,,,,,
4/5/2021,14,PA,"1,045,680","889,027","156,653","2,718",417,"25,200",,,5,4,4/6/2021 13:43,Agree,Not agree,,,,,
4/4/2021,14,PA,"1,042,962","886,726","156,236","3,933",550,"25,195",,,7,7,4/5/2021 13:43,Agree,Not agree,,,,,
4/3/2021,14,PA,"1,039,029","883,343","155,686","5,343","1,406","25,188",,,40,38,4/4/2021 13:43,Agree,Not agree,,,,,
4/2/2021,14,PA,"1,033,686","879,406","154,280","4,656","1,286","25,148",,,28,-33,4/3/2021 13:51,Agree,Not agree,,,,,
4/1/2021,13,PA,"1,029,030","876,036","152,994","3,893",394,"25,120",,,27,-51,4/2/2021 13:56,Agree,Not agree,,,,,
3/31/2021,13,PA,"1,025,137","872,537","152,600","4,557","1,141","25,093",,,44,13,4/1/2021 14:13,Agree,Not agree,,,,,
3/30/2021,13,PA,"1,020,580","869,121","151,459","5,032",995,"25,049",,,34,13,3/31/2021 14:08,Agree,Not agree,,,,,
3/29/2021,13,PA,"1,015,548","865,084","150,464","2,923",739,"25,015",,,14,13,3/30/2021 14:06,Agree,Not agree,,,,,
3/28/2021,13,PA,"1,012,625","862,900","149,725","2,791",312,"25,001",,,15,13,3/29/2021 13:48,Agree,Not agree,,,,,
3/27/2021,13,PA,"1,009,834","860,421","149,413","4,387",931,"24,986",,,33,17,3/28/2021 13:52,Agree,Not agree,,,,,
3/26/2021,13,PA,"1,005,447","856,965","148,482","4,927","1,355","24,953",,,36,-28,3/27/2021 14:01,Agree,Not agree,,,,,
3/25/2021,12,PA,"1,000,520","853,393","147,127","3,623",768,"24,917",,,41,25,3/26/2021 14:14,Agree,Not agree,,,,,
3/24/2021,12,PA,"996,897","850,538","146,359","4,667","1,375","24,876",,,48,-79,3/25/2021 14:25,Agree,Not agree,,,,,
3/23/2021,12,PA,"992,230","847,246","144,984","3,515","1,116","24,828",,,39,14,3/24/2021 14:16,Agree,Not agree,,,,,
3/22/2021,12,PA,"988,715","844,847","143,868","1,578",146,"24,789",,,1,-7,3/23/2021 14:05,Agree,Not agree,,,,,
3/21/2021,12,PA,"987,137","843,415","143,722","2,342",501,"24,788",,,14,14,3/22/2021 13:57,Agree,Not agree,,,,,
3/20/2021,12,PA,"984,795","841,574","143,221","4,213","1,365","24,774",,,33,20,3/21/2021 13:54,Agree,Not agree,,,,,
3/19/2021,12,PA,"980,582","838,726","141,856","3,455",743,"24,741",,,35,16,3/20/2021 14:03,Agree,Not agree,,,,,
3/18/2021,11,PA,"977,127","836,014","141,113","3,126",850,"24,706",,,17,16,3/19/2021 14:25,Agree,Not agree,,,,,
3/17/2021,11,PA,"974,001","833,738","140,263","3,004",663,"24,689",,,37,-77,3/18/2021 14:01,Agree,Not agree,,,,,
3/16/2021,11,PA,"970,997","831,397","139,600","3,119","1,007","24,652",,,65,31,3/17/2021 14:24,Agree,Not agree,,,,,
3/15/2021,11,PA,"967,878","829,285","138,593","1,388",139,"24,587",,,1,-1,3/16/2021 9:40,Agree,Not agree,,,,,
3/14/2021,11,PA,"966,490","828,036","138,454","1,914",242,"24,586",,,13,11,3/15/2021 14:03,Agree,Not agree,,,,,
3/13/2021,11,PA,"964,576","826,364","138,212","3,120",725,"24,573",,,43,34,3/14/2021 13:53,Agree,Not agree,,,,,
3/12/2021,11,PA,"961,456","823,969","137,487","2,794",966,"24,530",,,40,-52,3/13/2021 15:19,Agree,Not agree,,,,,
3/11/2021,10,PA,"958,662","822,141","136,521","2,652",574,"24,490",,,51,-91,3/12/2021 15:20,Agree,Not agree,,,,,
3/10/2021,10,PA,"956,010","820,063","135,947","2,594",676,"24,439",,,43,35,3/11/2021 15:36,Agree,Not agree,,,,,
3/9/2021,10,PA,"953,416","818,145","135,271","2,975","1,011","24,396",,,40,12,3/10/2021 14:58,Agree,Not agree,,,,,
3/8/2021,10,PA,"950,441","816,181","134,260","1,518",157,"24,356",,,7,6,3/9/2021 14:47,Agree,Not agree,,,,,
3/7/2021,10,PA,"948,923","814,820","134,103","1,658",177,"24,349",,,32,31,3/8/2021 14:47,Agree,Not agree,,,,,
3/6/2021,10,PA,"947,265","813,339","133,926","2,789",749,"24,317",,,55,41,3/7/2021 14:51,Agree,Not agree,,,,,
3/5/2021,10,PA,"944,476","811,299","133,177","2,757",526,"24,262",,,43,-50,3/6/2021 15:08,Agree,Not agree,,,,,
3/4/2021,9,PA,"941,719","809,068","132,651","3,028",928,"24,219",,,50,27,3/5/2021 16:11,Agree,Not agree,,,,,
3/3/2021,9,PA,"938,691","806,968","131,723","2,577",741,"24,169",,,69,-88,3/4/2021 15:08,Agree,Not agree,,,,,
3/2/2021,9,PA,"936,114","805,132","130,982","2,564",721,"24,100",,,74,41,3/3/2021 15:20,Agree,Not agree,,,,,
3/1/2021,9,PA,"933,550","803,289","130,261","1,628",364,"24,026",,,5,-8,3/2/2021 14:54,Agree,Not agree,,,,,
2/28/2021,9,PA,"931,922","802,025","129,897","1,945",240,"24,021",,,21,21,3/1/2021 15:21,Agree,Not agree,,,,,
2/27/2021,9,PA,"929,977","800,320","129,657","3,361",631,"24,000",,,63,-55,2/28/2021 14:48,Agree,Not agree,,,,,
2/26/2021,9,PA,"926,616","797,590","129,026","3,346",624,"23,937",,,69,95,2/27/2021 14:51,Agree,Not agree,,,,,
2/25/2021,8,PA,"923,270","794,868","128,402","2,356",470,"23,868",,,81,0,2/26/2021 15:02,Agree,Not agree,,,,,
2/24/2021,8,PA,"920,914","792,982","127,932","2,786",812,"23,787",,,76,-130,2/25/2021 14:54,Agree,Not agree,,,,,
2/23/2021,8,PA,"918,128","791,008","127,120","2,830",816,"23,711",,,97,62,2/24/2021 14:56,Agree,Not agree,,,,,
2/22/2021,8,PA,"915,298","788,994","126,304","1,521",421,"23,614",,,17,16,2/23/2021 14:51,Agree,Not agree,,,,,
2/21/2021,8,PA,"913,777","787,894","125,883","1,906",423,"23,597",,,27,22,2/22/2021 14:53,Agree,Not agree,,,,,
2/20/2021,8,PA,"911,871","786,411","125,460","2,818",593,"23,570",,,90,72,2/21/2021 14:57,Agree,Not agree,,,,,
2/19/2021,8,PA,"909,053","784,186","124,867","2,778",760,"23,480",,,67,-135,2/20/2021 14:45,Agree,Not agree,,,,,
2/18/2021,7,PA,"906,275","782,168","124,107","3,345","1,095","23,413",,,94,64,2/19/2021 15:33,Agree,Not agree,,,,,
2/17/2021,7,PA,"902,930","779,918","123,012","3,413",952,"23,319",,,193,-16,2/18/2021 14:43,Agree,Not agree,,,,,
2/16/2021,7,PA,"899,517","777,457","122,060","2,377",505,"23,126",,,7,-7,2/17/2021 14:51,Agree,Not agree,,,,,
2/15/2021,7,PA,"897,140","775,585","121,555","1,945",254,"23,119",,,23,16,2/16/2021 14:53,Agree,Not agree,,,,,
2/14/2021,7,PA,"895,195","773,894","121,301","2,571",409,"23,096",,,24,15,2/15/2021 14:46,Agree,Not agree,,,,,
2/13/2021,7,PA,"892,624","771,732","120,892","4,088",721,"23,072",,,113,91,2/14/2021 14:51,Agree,Not agree,,,,,
2/12/2021,7,PA,"888,536","768,365","120,171","3,987",650,"22,959",,,99,-114,2/13/2021 14:50,Agree,Not agree,,,,,
2/11/2021,6,PA,"884,549","765,028","119,521","3,978",935,"22,860",,,115,94,2/12/2021 14:56,Agree,Not agree,,,,,
2/10/2021,6,PA,"880,571","761,985","118,586","3,378","1,139","22,745",,,125,-231,2/11/2021 14:50,Agree,Not agree,,,,,
2/9/2021,6,PA,"877,193","759,746","117,447","4,088","1,147","22,620",,,149,118,2/10/2021 14:52,Agree,Not agree,,,,,
2/8/2021,6,PA,"873,105","756,805","116,300","2,504",219,"22,471",,,4,-9,2/9/2021 15:24,Agree,Not agree,,,,,
2/7/2021,6,PA,"870,601","754,520","116,081","4,717",462,"22,467",,,71,48,2/8/2021 14:53,Agree,Not agree,,,,,
2/6/2021,6,PA,"865,884","750,265","115,619","3,930",783,"22,396",,,157,-70,2/7/2021 14:46,Agree,Not agree,,,,,
2/5/2021,6,PA,"861,954","747,118","114,836","4,688","1,925","22,239",,,138,93,2/6/2021 16:05,Agree,Not agree,,,,,
2/4/2021,5,PA,"857,266","744,355","112,911","3,370",912,"22,101",,,146,129,2/5/2021 14:54,Agree,Not agree,,,,,
2/3/2021,5,PA,"853,896","741,897","111,999","3,128",844,"21,955",,,143,-161,2/4/2021 14:53,Agree,Not agree,,,,,
2/2/2021,5,PA,"850,768","739,613","111,155","4,410","1,313","21,812",,,125,68,2/3/2021 14:55,Agree,Not agree,,,,,
2/1/2021,5,PA,"846,358","736,516","109,842","2,854",361,"21,687",,,85,68,2/2/2021 14:51,Agree,Not agree,,,,,
1/31/2021,5,PA,"843,504","734,023","109,481","3,985",424,"21,602",,,0,-8,2/1/2021 14:50,Agree,Not agree,,,,,
1/30/2021,5,PA,"839,519","730,462","109,057","5,191","1,040","21,602",,,140,113,1/31/2021 14:48,Agree,Not agree,,,,,
1/29/2021,5,PA,"834,328","726,311","108,017","9,643","5,659","21,462",,,159,-191,1/30/2021 14:43,Agree,Not agree,,,,,
1/28/2021,4,PA,"824,685","722,327","102,358","6,036","2,375","21,303",,,198,"-1,410",1/29/2021 14:42,Agree,Not agree,,,,,
1/27/2021,4,PA,"818,649","718,666","99,983","5,874","1,731","21,105",,,222,177,1/28/2021 14:49,Agree,Not agree,,,,,
1/26/2021,4,PA,"812,775","714,523","98,252","4,628",841,"20,883",,,219,127,1/27/2021 14:53,Agree,Not agree,,,,,
1/25/2021,4,PA,"808,147","710,736","97,411","3,934",833,"20,664",,,55,45,1/26/2021 14:46,Agree,Not agree,,,,,
1/24/2021,4,PA,"804,213","707,635","96,578","3,976",529,"20,609",,,83,77,1/25/2021 14:42,Agree,Not agree,,,,,
1/23/2021,4,PA,"800,237","704,188","96,049","5,785","1,048","20,526",,,205,177,1/24/2021 14:36,Agree,Not agree,,,,,
1/22/2021,4,PA,"794,452","699,451","95,001","5,338",659,"20,321",,,193,41,1/23/2021 14:50,Agree,Not agree,,,,,
1/21/2021,3,PA,"789,114","694,772","94,342","5,664","1,085","20,128",,,260,170,1/22/2021 14:51,Agree,Not agree,,,,,
1/20/2021,3,PA,"783,450","690,193","93,257","5,984","1,616","19,868",,,401,246,1/21/2021 14:44,Agree,Not agree,,,,,
1/19/2021,3,PA,"777,466","685,825","91,641","5,341","1,257","19,467",,,77,28,1/20/2021 14:44,Agree,Not agree,,,,,
1/18/2021,3,PA,"772,125","681,741","90,384","4,045",358,"19,390",,,80,63,1/19/2021 14:37,Agree,Not agree,,,,,
1/17/2021,3,PA,"768,080","678,054","90,026","6,023",688,"19,310",,,122,108,1/18/2021 14:39,Agree,Not agree,,,,,
1/16/2021,3,PA,"762,057","672,719","89,338","7,166","1,248","19,188",,,231,-23,1/17/2021 10:28,Agree,Not agree,,,,,
1/15/2021,3,PA,"754,891","666,801","88,090","6,047","1,226","18,957",,,215,153,1/16/2021 14:46,Agree,Not agree,,,,,
1/14/2021,2,PA,"748,844","661,980","86,864","7,175","1,606","18,742",,,313,242,1/15/2021 14:46,Agree,Not agree,,,,,
1/13/2021,2,PA,"741,669","656,411","85,258","7,960","1,945","18,429",,,349,-213,1/14/2021 15:12,Agree,Not agree,,,,,
1/12/2021,2,PA,"733,709","650,396","83,313","7,275","1,616","18,080",,,227,154,1/13/2021 14:44,Agree,Not agree,,,,,
1/11/2021,2,PA,"726,434","644,737","81,697","5,338",394,"17,853",,,83,68,1/12/2021 14:48,Agree,Not agree,,,,,
1/10/2021,2,PA,"721,096","639,793","81,303","7,506",928,"17,770",,,103,90,1/11/2021 15:01,Agree,Not agree,,,,,
1/9/2021,2,PA,"713,590","633,215","80,375","10,045","1,798","17,667",,,273,192,1/10/2021 16:10,Agree,Not agree,,,,,
1/8/2021,2,PA,"703,545","624,968","78,577","10,178","2,009","17,394",,,215,155,1/9/2021 15:26,Agree,Not agree,,,,,
1/7/2021,1,PA,"693,367","616,799","76,568","9,698","3,084","17,179",,,265,182,1/8/2021 15:56,Agree,Not agree,,,,,
1/6/2021,1,PA,"683,669","610,185","73,484","9,474","2,444","16,914",,,368,-53,1/7/2021 14:56,Agree,Not agree,,,,,
1/5/2021,1,PA,"674,195","603,155","71,040","8,818","1,539","16,546",,,185,57,1/6/2021 14:58,Agree,Not agree,,,,,
1/4/2021,1,PA,"665,377","595,876","69,501","3,226","1,005","16,361",,,66,48,1/5/2021 15:00,Agree,Not agree,,,,,
1/3/2021,1,PA,"662,151","593,655","68,496","4,579",417,"16,295",,,56,44,1/4/2021 14:55,Agree,Not agree,,,,,
1/2/2021,1,PA,"657,572","589,493","68,079","9,253","1,300","16,239",,,25,23,1/3/2021 14:53,Agree,Not agree,,,,,
1/1/2021,1,PA,"648,319","581,540","66,779","7,714",818,"16,214",,,236,-75,1/2/2021 14:50,Agree,Not agree,,,,,
12/31/2020,53,PA,"640,605","574,644","65,961","9,002","1,909","15,978",,,306,237,1/1/2021 14:49,Agree,Not agree,,,,,
12/30/2020,53,PA,"631,603","567,551","64,052","8,993","1,738","15,672",,,319,-97,12/31/2020 14:55,Agree,Not agree,,,,,
12/29/2020,53,PA,"622,610","560,296","62,314","8,554","3,414","15,353",,,267,-110,12/30/2020 14:56,Agree,Not agree,,,,,
12/28/2020,53,PA,"614,056","555,156","58,900","3,788",617,"15,086",,,76,54,12/29/2020 14:56,Agree,Not agree,,,,,
12/27/2020,53,PA,"610,268","551,985","58,283","4,893",267,"15,010",,,127,117,12/28/2020 14:42,Agree,Not agree,,,,,
12/26/2020,53,PA,"605,375","547,359","58,016","7,590",-25,"14,883",,,26,21,12/27/2020 14:44,Agree,Not agree,,,,,
12/25/2020,53,PA,"597,785","539,744","58,041","7,183",594,"14,857",,,139,71,12/26/2020 14:34,Agree,Not agree,,,,,
12/24/2020,52,PA,"590,602","533,155","57,447","9,239","2,094","14,718",,,276,-251,12/25/2020 14:25,Agree,Not agree,,,,,
12/23/2020,52,PA,"581,363","526,010","55,353","9,614","1,661","14,442",,,230,190,12/24/2020 14:31,Agree,Not agree,,,,,
